Dr. Paresh Shah,"Our family is fortunate to have found Dr.Shah. Dr Shah and his staff are beyond amazing. Our dad had an excellent care. He always went above and beyond providing care for our dad. He is very humble,warm,compassionate ,a good communicator and has a great bedside manner. We strongly recommend him to anyone looking for a surgery"
Dr. Paresh Shah,"You can not measure the level of care and compassion Dr.Shah extends to his patients You will find no greater physician . I literally owe my life to him . I can never put into words his kindness, knowledge or expertise . I am fortunate to have found Dr.Shah . Gifted surgeon and dedicated to his work yet still maintains a respect level with his staff and hospital workers that may only be surpassed by his patients level of respect . I have only high praise for Dr.Shah"
Dr. Paresh Shah,"I whole heartily agree with the previous two comments . It's difficult in my vocabulary to find other superlatives to describe his excellence as a physician and talented surgeon. Brilliant but humble, warm, compassionate, a good communicator and a great bed side manner. He performed the same laparoscopic resection of the colon on my wife. After the surgery he came out with a smile and a thumps up. Above all he is a gentlemen . His team all love him as a leader an mentor. You're in good hands"
Dr. Paresh Shah,"Dr. Shah exemplifies what every physician should be. Extremely intelligent, warm, compassionate, great bedside manner. We highly recommend him. He performed laprascopic resection of colon on my husband. Therefore no need for temporary cholostomy. We are very thankful for his expertise!"
Dr. Paresh Shah,Billing department scammed me. I only have Bad feelings about this experience after this surgery
Dr. Paresh Shah,Best surgeon In Town was there everyday after surgery to check on me and make sure I was ok I would highly recommend her for anyone looking for a bariatric surgery
Dr. Paresh Shah,"Dr Kurian is excellent in her field of practice.She take her time to explain all of your options with you,while making you feel relaxed and comfortable. I highly recommend her to anyone who is struggling with there weight situation. Speaking not just as a patient but as a surgical technician who has assist her in a few operations, she is 110% professional and demand nothing less than excellence from those assisting her to provide patient care."
Dr. Paresh Shah,"Can't say enough great things about her. She rocks. You will absolutely adore her and her bedside manor is awesome. More so, she was given a gift with her skillful hands and knowledge that is second to none. How fortunate to have had her do my surgery. She becomes more than your caring and compassionate doctor. She becomes part of your family. Someone you can really to talk and not be judged for your faults. Thank you Dr. Marina Kurian for all you have done and all you continue to do"
Dr. Justin Steele,Dr. Steele was very professional and caring. I would high recommend him. Thanks again Dr. Steele...Huseyin Varna
Dr. Justin Steele,Very professional. Never rushed the appt. answered all questions
Dr. Justin Steele,"There aren't enough words to express our thanks to Dr. Steele for his skills and care of my husband. Another surgeon had done an emergency surgery on my husband and created an ostomy, which in turn created a triple hernia situation.. Needless to say, my husband's health and general life were severely affected. It took two surgeons to give my husband back quality of life and health. Dr. Steele took care of the hernia's and another surgeon took care of the ostomy. We 100% recommend Dr. Steele"
Dr. Justin Steele,"An unexpected, rapid case of appendicitis led me to the ER, where I eventually met Dr. Steele, who performed an appendectomy. He and his team were amazing: informing me throughout each stage of treatment, managing my pain and ultimately performing a successful surgery. Post-surgery follow-up visit with Dr. Steele was an equally informative, pleasant experience."
Dr. Justin Steele,"Dr. Steele removed my gallbladder a little over a month ago. He was amazing from my first consultation to the post surgery appointment. He is personable, funny and very professional. I never expected a surgeon to take the time to answer all my questions. Dr. Steele never pushed surgery on me, he advised me on how better I would feel when I no longer had gallstones. Dr. Steele is the best doctor I have encountered in NYC. Since having the surgery I feel 100 times better! Thank you "
Dr. Justin Steele,Dr. Steele was wonderful. He has a terrific sense of humor and he is a calming presence. The people he works with are also terrific! I was a terrified patient and he made me feel at ease! I would highly recommend him to anyone who has to face surgery Drucilla Cornell
Dr. Justin Steele,It is hard to find enough superlatives to describe the care I received from Dr. Steele and his staff during my recent hernia treatment and subsequent surgery. From the minute I met Dr. Steel it was evident that he was extremely competent and caring. He laid out the treatment procedures and told me what I could expect. The team that ushered me through the surgery and recovery could not have been nicer or more caring. Thank you so much for taking such loving care of me. I am grateful! FP
Dr. Justin Steele,"Dr. Steele a supremely competent physician. His manner is friendly, inquisitive and thoughtful. He is not in the least bit condescending and yet able to explain in clear simple terms what he thinks needs to be done and how it will be performed."
Dr. Justin Steele,Dr Steele was thorough and observant in his treatment for my condition. He made me feel at ease for my first surgery. The entire process was flawless from initial diagnosis to follow up.
Dr. Justin Steele,"I recently had a inguinal hernia repair, (bilateral), and it was accomplished by way of laparoscopic surgery using mesh. It was my very first surgery and I was subconsciously nervous, even though I did my best to act matter of fact and routine about it. I'm a former medical student, who changed careers many years ago to come to NY and pursue the arts, so knowing more about a lot of this, made it worse for me, when it should have made it better. Dr. Steele was simply the best!! ALL AROUND BEST!"
Dr. Justin Steele,"Dr. Steele performed a very complicated and critical surgery on my dad who at 84, was limited with surgical options in New Jersey. Dr. Steele and his team came up with a unique approach that has now provided him with added longevity and quality of life. From start to finish outstanding experience."
Dr. Justin Steele,Great surgeon to deal with. Made me feel comfortable the entire process. I had no doubt I was going to be ok. Checked on me after the operation and just always was honest about what was going on. You could tell that he had 100 percent assurance that nothing would go wrong. Sitting in the office waiting for my follow up I even recommended to someone else in the waiting room that Dr. Steele is the man to see. I hope I don't need any more surgeries but if I do I know who to call
Dr. Justin Steele,"Dr. Steele provided the best doctor-patient experience that I've had in my lifetime. This guy is not only professional, but extremely personable. Dr. Steele was incredibly adept at explaining what would happen and how I would be affected by my procedure, and made me feel very comfortable throughout the entire process as a result"
Dr. Justin Steele,"I was very pleased with Dr. Steele from the first appt. He did not rush to get me to the table. He made sure with other additional testing that my procedure was necessary for my condition. I had been suffering from chronic Acid Reflux for years. now, a Hiatial Hernia was making my condition worse and causing new symptoms. Afraid of further consequences, I seeked out Dr.Steele's aid. I am currently post op 5 weeks, just had my Upper GI done this week and NO MORE REFLUX!!! I highly recommend him."
Dr. Justin Steele,"I had hernia surgery as an outpatient on November 9, 2016 and my outcome has been excellent. My problem appears to be corrected with remarkably little discomfort or downtime. The doctor explains well, fields questions and shows respect. His staff is attentive and warm. The experience could not have been better"
Dr. Justin Steele,"The best bedside manner ever. He's smart, cool, and super effective. My surgery was painless with no scarring...amazing. Highly recommended"
Dr. Justin Steele,"Dr. Steele removed my gallbladder about 3 weeks ago and the entire experience has been painless! Everyone, from his office to the hospital staff, was friendly, courteous, helpful and reassuring. I would, (and already have - my son needs minor surgery ), recommend Dr. Steele to anyone needing surgery."
Dr. Justin Steele,"I was referred to Dr. Steele for gallbladder removal, and when I had my first appointment I was in severe pain. I was so relieved when he told me I would have surgery the next day. He explained everything and made me feel at ease. He really cares for his patients. He called me back the same day when I had a question about an incision after the surgery (even though it was not an emergency). He also took the time to fill out my FMLA paperwork right then and there at my follow up appointment"
Dr. Justin Steele,Dr Steele was an amazing doctor. Took his time to explain to myself what was wrong and what needed to be done to take care of my issue. Dr Steele and his staff were all very helpful with any questions or concerns I had. Would definitely recommend Dr Steele to my family and friends and if needed would go back immediately for any issue
Dr. Justin Steele,"I have nothing but good things to say about my hernia operation performed by Dr. Steele. All the steps leading up the operation were planned carefully by his assistants. The operation itself was painless. The care provided by him and the hospital staff - before, during and after the operation - was exceptional. My full recovery is taking some time, but I have been assured by Dr. Steele that the operation was a success, and I would soon be back to normal"
Dr. Alfons Pomp,"I was diagnosed with a gastroesophageal reflux disease [GERD] and i decide to do surgery. I was advice to go to Dr. A.Pomp from friend of my who did inguinal hernia surgery surgery with him. So I decide to meet Dr. A Pomp. He put me thorough many different test, before give a finale decision on my surgery. So I end up not to have surgery because he did not advise me to do. Dr. A.Pomp is very professional, honest, helpful and excellent human"
Dr. Alfons Pomp,"Its been a number of years since my surgery .performed by DR POMP MD.......I still mention DR POMP from time to time , the conversation turned to who the best surgeon in NY......DR POMP besides fixing up so very well from a collapsed stomach. he somehow fixed up a surgery scar that was not well done by a different surgeon..... i was amazed how he got my surgery to look.....He is an artist and a life saver oh and a perfect gentleman"
Dr. Alfons Pomp,Great doctor. Excellent bedside manners
Dr. Alfons Pomp,Dr. Pomp is a kind and knowledgeable surgeon always making himself available for questions and follow up. His staff is amazing too..very courteous and responsive
Dr. Alfons Pomp,"Spent lots of time, answered all questions"
Dr. Alfons Pomp,"Dr. Pomp & his staff are very caring, kind & compassionate & provide you with individualized care. They guide you carefully throughout your bariatric journey to help you reach your goal with little to no complications. I highly recommend Dr Pomp"
Dr. Alfons Pomp,"Extremely professional, from staff to meeting Dr. Pomp. Their system was quick, extremely efficient & caring."
Dr. Alfons Pomp,"Very personable and knowledgeable, explains things clearly. I feel I am in good hands"
Dr. Alfons Pomp,"Dr. Pomp and his entire staff are amazing!! I have had nothing but a great experience with them! They are all very knowledgeable, caring and always available if you have any questions. I highly recommended Dr. Pomp"
Dr. Alfons Pomp,I already have my family members thinking about seeing Dr Pomp I will recommend anyone I trust the entire staff they are the best
Dr. Alfons Pomp,He is incredible. His ENTIRE team was phenomenal. He was thorough and gentle. He put my worries at ease and assured my family that he would care for me as if i were his own and he did. Amazing experience with Dr Pomp and his whole team
Dr. Alfons Pomp,Dr. Pomp and his team took care of me very professionally and outcome was excellent
Dr. Richard Whelan,"he thinks out of the box for your issues, an so easy to talk to. fantastic diagnostics as well, super surgeon"
Dr. Richard Whelan,Saw Dr. Whelan for a second opinion. He was extremely thorough in his examination and very patient with detailed expiation. Dr. Whelan was highly professional. He saved me from proceeding with a very painful and uncessary surgery. Dr. Whelan belongs to a rare and and almost extinct genre of caring and knowledgeable physicians
Dr. Richard Whelan,"ignorant arrogant worst ever
"
Dr. Richard Whelan,"Outstanding surgeon, super caring doctor. He's the best. The care he gave my mother was amazing. His staff is so kind and caring too"
Dr. Richard Whelan,"Four years after this man operated on me my life is still a mess. He left me with an abcess, infection and no chance of a normal life. My biggest complaint is that he never ""heard "" my complaints about symptoms post op. He is an egotistical surgical menace. Keep your family away"
Dr. Richard Whelan,"I had the special blessing of working at Downstate Hospital with Dr. R. Whelan for over two years, & later as a patient. He is very conservative with how he conducts himself with his patients. First with diet, exercise, & further testing ( if needed.) He is easy to talk to, listens well to patients, & is excellent as a surgeon"
Dr. Richard Whelan,"He performed only half a colonoscopy. When asked why, he responded that We ran out of tube. A joke? I do not know. Funny? Absolutely not. He never spoke to me again. He never sent results to me or my personal doctor. He never suggested alternative procedures. I had two procedures performed by Dr. Whelan many years ago, and he was a brilliant surgeon. I would never subject myself to his treatment again"
Dr. Richard Whelan,"Knowledgeable, compassionate and accessible. His staff both in the office as well as the hospital are outstanding. While hospitalized, Dr Whelan visited me at least twice daily. In addition, his team checked on me two to three times daily. I would highly recommend him to anyone needing expert care"
Dr. Manikyam Mutyala,"DR MUTYALA ACTUALLY SAVED MY LIFE. I HAD A BLOOD CLOT BEEN TO LIJ ON TWO OCCASIONS WAS NOT TREATED AND SENT HOME .......WENT TO DR MUTYALA .AND WAS IMMEDIATELY SENT TO THE ER HE WAS THERE FOR ME AT THE ER AND ALSO CAME EARLY NEXT MORNING TO VISIT ,HE IS SOMEONE WHO LISTENS TO PATIENTS AND FAMILY MEMBERS....GREAT GREAT DOCTOR I WILL HIGHLY RECOMMEND"
Dr. Nipa Gandhi,"I experienced first hand how wonderful a surgeon she is, and highly recommended her. Dr Gandhi is very caring and was direct in answering all my questions and concerns. I was truly blessed to be under her care"
Dr. Nipa Gandhi,She is an good listener and good doctor. she give a complete exams to all of her patients . she explains to everything to all of her patients what she is doing she is honest. I have no compliants about doctor Gandhi I know her for 2 years she treats all of her patients she is a nice doctor. I will recommend Dr Gandhi to others I trust her decision regarding health care and medical treatment care and adivice .she is helpful in answering questions regarding medical condition and medical terms
Dr. Nipa Gandhi,Great Doctor
Dr. Nipa Gandhi,"Dr. Ghandi is an excellent surgeon and an extraordinary teacher. She is an expert in her field and has performed two successful surgeries which have yielded amazing results. Dr. Ghandi is the best colorectal Doctor I have been to in ten years and I travel two hours to see her and it is time well spent. She genuinely cares about her patients health and makes sure the patient understands their diagnosis, treatment and aftercare. The world needs more Surgeons like Dr. Ghandi"
Dr. Nipa Gandhi,"She is a great Doctor, very caring, and experienced"
Dr. Nipa Gandhi,he worse doctor ever. She did my surgery a year ago and I still in a pain. Wasting of money
Dr. Prashant Sinha,Very pleasant and professional services
Dr. Eric Moore,One of the very best doctors I have ever been to. Excellent diagnostician. Recently had surgery with local anesthesia that was exemplary (no pain!). Also his office staff are a pleasure
Dr. Eric Moore,"I have been seeing Dr. Moore since the 1990's. He is smart, gentle, and polite. He provides very thorough examinations and is an excellent doctor"
Dr. Eric Moore,"Dr. Moore is knowledgeable, extremely experienced and fantastic at his job. I had an operation at Roosevelt hospital and several staff members told me how much he was respected and that he is an excellent doctor. I highly recommend him"
Dr. Eric Moore,"I first saw Dr. Moore in the 1990s! He's my breast specialist. And is still my breast specialist. I'm lucky and grateful to have such a wonderful doctor. He diagnosed a malignant tumor, took the time to explain everything to me so kindly and performed a partial mastectomy successfully. 6 years later I'm here to write this. I've seen him twice a year since that time. A lot more during that time. He's kind and gentle and very smart in the nicest way and very concentrated and thorough"
Dr. Pokala Kiran,Excellent caring doctor and phenomenal surgeon. Great staff. Was able to help me when I developed multiple complications after previous surgeries
Dr. Pokala Kiran,"My first experience with Dr. Pokala Kiran was surely my last. Going in for Colon & Rectal Surgery is an already embarrassing and overwhelming experience. Dr. Kiran was determined to make it, not only an increasingly embarrassing assessment, but managed to make me more confused after. He continued to talk down to me, treated me less than, and refused to spend time and answer my questions. At one point he said ""That's a question for your PCP."" My advice is go find a doctor with more compassion"
Dr. M Shane Dawson,"As the husband of a surgeon I am lucky to have insider knowledge as to how talented Dr. Dawson really is. He is the guy that doctors send their families to. Last week I had bilateral hernias repaired with mesh laparoscopically. Surgery went great. Near zero pain with very minor soreness for a few days. Able to go to work next day (a bit sore) and now, 5 days out, all is well. I never took the narcotic pain meds, didn't need them. Dr. Dawson is a great guy with a w"
Dr. M Shane Dawson,"I had laparoscopic surgery: bilateral inguinal hernia repair with a mesh. Very thoughtful and caring doctor. Takes time to explain things. You don’t feel like he is rushing you through the system to get to the next patient. Surgery went really well on the Friday and I was back at on Monday. Could not be more satisfied. Only downside was he was not in my network (Oxford insurance), but it was worth the out of network expense"
Dr. M Shane Dawson,"Dr. Dawson is a magnificent physician. I experienced complete professionalism, skill and compassion under his care. His personal attention in advising family member after procedure was gracious. When I had an unrelated eye problem on a Saturday evening he personally returned my call. Every encounter with Dr. Dawson and his very personable and professional staff has been pleasant. As a Senior he has my highest recommendation. Barbara T. Ellis"
Dr. M Shane Dawson,"Dr. Dawson was great in every way- supportive, explained things clearly and most of all solved my gallbladder problem. One week after surgery I felt like a new person. I highly recommend Dr. Dawson"
Dr. M Shane Dawson,"Awesome person, very efficient. He did a great job, thoroughly recommend"
Dr. Yuri Novitsky,"The entire staff and team was caring, reassuring , and polite. It seems as if their highest priority was the maximum welfare of the patient"
Dr. Yuri Novitsky,"Dr. Novitsky is very professional and a good surgeon. I went to see him for an inguinal hernia that needed to be repaired . He did excellent job and I returned to work in a 3 day without any pain and with no complications . Excellent surgeon...I had a great experience . If you are looking for an EXCELLENT surgeon who will make sure you have a great outcome then he's the guy. Thank you , doctor Novitsky"
Dr. Yuri Novitsky,"I just came out of a double abdominal incisional hernia repair with Dr. Novitsky and am so impressed with this talented surgeon and caring man! Upon my first consultation 3 months ago, his warm yet professional bedside manner put me at ease. He was down to earth, willing to explain, compassionate and empathetic and certainly had excellent credentials. He robotically repaired my 2 hernias despite how tiny I am and was totally responsive and helpful during my initially difficult recovery"
Dr. Yuri Novitsky,"Recently, I had the good fortune of being treated by Dr. Novitsky and his Team at Columbia Comprehensive Hernia Center. I received world class cutting edge medical care. Dr Novitsky and staff were patient and compassionate with my questions and concerns. My surgical outcome was exactly as described. Administrative coordinator, Jennifer Suarez-Collazo, always welcomed me with caring professionalism and she skillfully assisted with insurance issues. I could not be more satisfied with their care"
Dr. Yuri Novitsky,"Dr. Novitsky and his team were incredible. His attention to my particular problem and willingness to discuss options and procedures with me was incredible. Once the surgery was completed, Dr. Novitsky was available to answer any questions I or my family had about recovery. I travelled to Cleveland's University Hospital for Dr. Novitsky's expertise and the entire experience was worth the trip. Dr. Novitsky and his staff went above and beyond in providing excellent care to me at all times"
Dr. Yuri Novitsky,"Dr. Novitsky is the best Ventral Hernia Surgeon in the Cleveland, Ohio area. He is superbly qualified, kind, compassionate and thorough. I am told my surgery was 7+ hours long. Imagine the ability of this surgeon in a marathon event, to afford me the fabulous result and my life"
Dr. Yuri Novitsky,"Dr. Novitsky is the best Ventral Hernia Surgeon in the Cleveland, Ohio area. He is superbly qualified, kind, compassionate and thorough. I am told my surgery was 7+ hours long. Imagine the ability of this surgeon in a marathon event, to afford me the fabulous result and my life"
Dr. Yuri Novitsky,Dr. Novitsky did an experimental umbilical hernia repair for me 2 years ago. He saved my quality of life!! I was constantly in pain and had 2 failed repairs from a different hospital before I found Dr. Novitsky. I cannot recommend him enough enough. He is wonderful and because of his expertise I am able to live a full life without having to worry about my hernia ever again
Dr. Yuri Novitsky,"Dr. Novitsky is a very caring professional who made me feel very much at ease with his knowledge and demeanor. I appreciated that when I first went to him regarding my inguinal hernia, he indicated that it was too small for surgery at that point and that I should wait. When it was time for surgery for that hernia and another one that developed on the other side, the procedure went very well and I healed fully without any complications. He answered all of my questions both before and after the"
Dr. Yuri Novitsky,Dr Novitsky and staff are a great asset to University Hospitals. I wouldn't hesitate to recommend him to anyone needing hernia surgery
Dr. Yuri Novitsky,"Professional, Knowledgeable, Experienced"
Dr. Melissa Pilewskie,"Dr. Pilewski was wonderful, both as a surgeon and as a person. She provided me multiple options but also respected my final choice not to have reconstruction. The result was exactly what I asked for, and her calm demeanor helped me get through a very scary time. A year and a half later, I am just as satisfied. The work she did, the care she took--I strongly recommend her"
Dr. Melissa Pilewskie,"I feel very lucky to have had Dr. Pilewskie as the surgeon who performed my lumpectomy. She is extremely thorough, patient and had a lovely bedside manner while displaying much confidence and knowledge. ISloan Kettering is an amazing facility with a kind and patient staff"
Dr. Melissa Pilewskie,"Dr. Pilewskie is the best! She has great bed side manner, she listens, answers questions, very knowledgeable and most importantly compassionate. I would highly recommend her"
Dr. Melissa Pilewskie,"Dr. Pilewski is everything you want in a surgeon. Patient, compassionte, and highly skilled! I would recommend her to anyone. She did a wonderful job on my lumpectomy. She is also down to earth and does not have The god complex. You won't be disappointed"
Dr. Melissa Pilewskie,The best
Dr. Stephen Goldstone,"Nothing good can be said here. He's knowledgable, of course, but he's rude, impersonal, and seemingly short with the patients"
Dr. Stephen Goldstone,"Dr. Goldtone and his staff are extremely competent in their areas of practice. From Reception, to insurance billing , doctor care and surgeons- all are friendly and patient. Jonathan Baker, the PA is an exceptionally good healthcare provider. I never had any post operative complications and a last minute appointment or change is always granted"
Dr. David Greuner,"Dr. Greuner is a smart, compassionate, effective, fantastic doctor. I have been going to various doctors for years trying to understand what was causing such a variety of painful, uncomfortable, strange symptoms. Diagnosed with a very large fibroid, my GYN recommended an ineffective treatment plan. Luckily, a little google-fu led me to Dr. Greuner, who 1) identified a secondary condition caused by the fibroid and 2) addressed both problems quickly. It feels like a miracle! He listens, he cares"
Dr. David Greuner,"WARNING. David Greuner operated on my leg for varicose veins. After he performed a phlebectomy, my leg swelled up, turned red, and became very hot. It was very painful to walk. When I returned for a follow up, Greuner gave me antibiotics and told me my leg would improve in time. My leg continued to get worse. I went to the NYU Vein Center. They performed an ultrasound and found the cause of my injury. Greuner had cut and left an open vein in my leg"
Dr. David Greuner,"Kudos to Dr. Greuner, lovely Joelle, and staff for creating an outstanding as well as caring environment. Even though the Venogram seemed like a procedure of concern, you managed to allay all my fears, wisely diagnose my condition and provide your expert suggestions. As observed, you listened attentively to your patients' needs and apprehensions, providing sound counsel through your vast knowledge and competence. Thank you so very much for your help. Diana W"
Dr. David Greuner,I had a very unsatisfactory experience with Dr. Greuner and his assistent who administered the piercing process to rid me of spider veins . Within 2 weeks I have acquired an infection and swelling in one area and there is no general improvement what-so-ever! My thighs and calfs are polka-dotted with puncture marks and the spider veins on my thighs are more prominent than ever
Dr. Steven Hofstetter,"My experience was bad. Dr. Hofstetter's office made and then cancelled 2 appointments with me.. They then tried to make a third one, and i refused. They are very unprofessional and careless.. Avoid them"
Dr. Evan Matros,"Dr. Matros was an angel that was put in my life. He is one of the most caring and genuine persons I know. He is also the most talented breast reconstruction surgeon; he has done several surgeries on me and said until it's just right for me, then all is good. He did a magnificent job. He and his whole staff are compassionate and full of personality. I love this man and am so grateful for his artistic talent"
Dr. Evan Matros,Dr. Matros is an artist in breast reconstruction. I was so paranoid because first the tissue expanders where horrible. They moved and were very hard. And then seeing pictures on line of mastectomy/reconstructed breasts was not easy finding good results pictures. Dr. Matros assured me they will be what I wanted and a natural feel. And he delivered. He also is sensitive to what you are going through as well. Which is important. Highly recommend!!!!!! Thank you Dr Matros
Dr. Evan Matros,"Amazingly talented, caring"
Dr. Evan Matros,"Dr. Matros made the entire process seamless and like a walk in the park. His knowledge and demeanor made me feel confident and secure and that anything is possible. He said to my husband the morning of the surgery ""she's perfect and she'll remain perfect."" Enough said"
Dr. Evan Matros,"Dr Matros is a fantastic doctor. He performed three surgeries to reconstruct my breasts after a double mastectomy. I was a bit skeptical after our initial consultation as he's not the most warm and fuzzy doctor and wants to make sure your expectations are realistic. However, he won me over after surgery. He does amazing work (opinion of several oncologists) and also doesn't place unnecessary restrictions after surgery, which made a world of difference in my recovery. I'm forever grateful"
Dr. Evan Matros,"The most caring knowledgeable talented doctor. He has listened to us with attentiveness and genuine care. He has operated on my wife impeccably, he has advised us with explanation and prudence he has treated us as if we were his own. My family has been blessed and extremely fortunate to have him n our lives. He is our quarterback. Thank you Dr. Matros"
Dr. Evan Matros,Dr. Matros was referred to me by my breast surgeon Dr. Scalfani. I can't thank her enough because he's an amazing surgeon. The whole team at Sloan Kettering have given me such confidence and made this whole process incredibly easy. Dr Matros has done an amazing job thus far with my reconstruction and I highly recommend him.
Dr. Evan Matros,The best plastic surgeon I know. He really knows what he's doing and Beyond a perfectionist. He is also one of the nicest guys and easy to talk to and will be totally honest with you couldn't get through my breast cancer without him. Thank you for everything
Dr. Evan Matros,"Dr Matros is truly an amazing Doctor. He is smart and kind and will spend as much time as you want/need, without making you feel like your questions are tedious and unnecessary, as some doctors are wont to do. Putting your trust in Dr. Matros is truly like putting your trust in a friend. I would (and have) recommend him with 100% confidence"
Dr. Evan Matros,"I had the tissue flap reconstruction on both breasts in 2015. Dr. Matros spent 12 hours on my surgery, and nobody could have done a better job than he did! Even I had radiation on the left side before, the result is amazing. My breasts look very natural, and I can swim 10 laps and go on ski trips with no trouble after just six months. Dr. Matros is extremely professional. He is willing to spend time to discuss the options with patients and listen to their concerns. He is truly a great doctor"
Dr. Evan Matros,What a wonderful and caring doctor!!! He did my reconstruction surgery after breast cancer. I would recommend him one hundred percent! Thank you Dr. Matros for all you did for me and all you patients
Dr. Marsha Harris,"Very knowledgeable , patient, explains very well and compassionate. I just started seeing Dr. Harris and she was wonderful on all levels. Highly recommend"
Dr. Marsha Harris,I had surgery on October 19th Dr Harris explained just what she was going to do in terms I could easily understand. First appointment I had complete confidence and liked her she is caring and did a great job. I feel great . She is what we all think of as a great Dr
Dr. Marsha Harris,She's amazing. She has expertise and a very caring demeanor
Dr. Marsha Harris,Dr. Marsha Harris performed a surgery on me for sigmoid diverticulitis. I am a 33 year old female and this was my first ever surgery. She not only has amazing bedside manner but she took the time to answer all my questions and made me feel at ease. The operation was a success and I am healing beautifully. Not only is she incredibly competent in her profession but she has such a warm personality as well. I would highly recommend her
Dr. Marsha Harris,"Excellent surgeon and very personable, which is very rare in patient care today"
Dr. Marsha Harris,"Dr. Harris is knowledgeable, kind and gentle - I was very nervous and she put me completely at ease. She took the time to explain my condition and treatment. Highly recommend"
Dr. Richard Lazzaro,"Dr. Lazzaro is a ,wonderful surgeon. His robotic surgery leaves you in minor, almost non-existent pain and results in a very quick recovery. There is no need to look further than Dr. Lazzaro. You're not going to find better than him in skill and kindness"
Dr. Richard Lazzaro,"I was diagnosed with Thymoma. My primary highly recommended Dr. Lazzaro, for consultation. From my first visit I felt at ease. He described my condition in detail and the treatment required. It has now been one month since my successful surgery and am getting stronger each day.  It has been a pleasure being under the care of Dr. Lazzaro and his staff at Lenox Hill Hospital. I have been given a new lease on life. Thanks Dr. Lazzaro"
Dr. Richard Lazzaro,"Doctor Lazzarro has saved my life. I had lung cancer and a tumor on my spine. I just had surgery on June 14, 2016. He is the most caring , compassionate person. He truly cares about his patients. Always visiting his patients very early in the morning before he begins his other surgeries and when he's done , Dr. Lazzarro does his rounds again to visit his patients in the hospital. I truly admire him . He's a very dedicated doctor, I wouldn't trade him for any other surgeon"
Dr. Richard Lazzaro,Dr L is extremely rude and condescending to his patient and employees. I highly recommend going to Mount Sinai for ct surgery
Dr. Richard Lazzaro,"i had a third of my lung removed filled with cancer.Dr Lazzaro is the best within one day iwas up and about,very little pain"
Dr. Richard Lazzaro,"I had the laparoscopic, robotic-assisted repair of para-esophageal hiatal hernia with partial Nissen fundoplication by Dr. Lazzaro in October 2016. I found Dr. Lazzaro to be a very caring and compassionate as well as highly skilled surgeon. I was actually terrified before this surgery, although I thought I did a pretty good job of hiding it from everyone! Dr. Lazzaro answered all my questions before the surgery, I did very well, and he and his staff handled my follow-up issues promptly"
Dr. Richard Lazzaro,The best surgeon there is. He is an amazing doctor
Dr. Richard Lazzaro,I was referred to Dr. Lazzaro by my gastroenterologist and I am so thankful to have met him. I recently had hiatal hernia surgery at Lenox Hill Hospital with Dr. Lazzaro as my surgeon. I would highly recommend him as he is absolutely the best of the best
Dr. Richard Lazzaro,There is simply no better Doctor or human being than Doctor Lazzaro. My dad was struggling with health issues for years and Doctor Lazzaro was instrumental in helping him get the care and guidance he needed. He is the rare breed of Doctor who has as much heart and intelligence as he has skill and experience. I trust him implicitly with my life and with my family's life
Dr. Richard Lazzaro,Dr. Lazzaro is nothing short of a miracle worker. He treated my daughter like she was family. He made us feel extremely comfortable with not the most comfortable diagnosis to get. We were in his office and admitted the same day..operated on and finally my daughter was able to breath again!! Can't thank him enough for changing my daughters life
Dr. Richard Lazzaro,"An amazingly skilled doctor with an awesome, caring personality. He's the BEST"
Dr. Peter Geller,"Thorough, he took the time to explain the diagnosis, options, and answer all questions"
Dr. Peter Geller,"If you are a woman and you believe you have an occult hernia, do not waste your time with this man. Not only does he lack the knowledge to treat you, but he has zero compassion, which he makes up for with plenty of arrogance and willful ignorance. (I brought him the latest studies, and he refused to read them or even keep them to read later.) Maybe try the general surgeons at Mount Sinai, or the women's hernia doctor in LA"
Dr. Peter Geller,"An update: I got my MRI results back (from another doc) and, contrary to Geller's opinion, I do have a hernia. I don't mind that Geller made a gross error in his diagnosis as much as I am concerned about what he said: The search for the source of pelvic pain in women is often fruitless. He did not order imaging, nor did he conduct a proper clinical exam. And he covered up his own lack of knowledge about his purported expertise by trying to disempower me. Ladies, avoid this guy at all costs"
Dr. Peter Geller,"Dr. Geller was very sincere and knowledgeable. I did not have to wait long to be seen and in addition, his office staff was friendly and efficient"
Dr. Peter Geller,Dr.Geller performed a Bilateral Inguinal Hernia Repair in March 2011. His professional medical care was Superialy done with the constant concern of the patient .The operation was a great success.I would recommend Dr. Peter Geller highly
Dr. Joseph Martz,Dr. Martz was wonderful. He explained everything to me in a professional and caring way. One of the best doctors i’ve ever met. Alicia and his staff were knowledgeable and kind. I can’t say enough good things about my visit
Dr. Joseph Martz,Dr. Martz was very professional and caring. Thanks so much once again Dr. Martz...Huseyin Varna
Dr. Joseph Martz,"Dr. Martz and his entire team are the best ever. After my surgery Dr. Martz took time out of his busy schedule to call me every day to find out how I was doing. They truly care about you and go out of their way to help you and are so knowledgeable. Vicky, his PA, is excellent as well. Thank you for giving me back my life Dr. Martz. You are the best and I will never forget you and your entire team"
Dr. Joseph Martz,Dr. Martz provided very professional and thoughtful care to me. He is the best doctor I even meet! His team member Vicky she is a great assistant. Thank you so much for all you have done for me
Dr. Joseph Martz,"The best doctor/surgeon that truly cares about his patients! God bless him, he lengthened my father's life! Thank you so much Dr Martz and also Vicky you are also amazing! Thank you"
